metabolite_number,dilution_factor,dilution_factor_original,injection_volume,log_injection_quantity,chromatogram_number,replicate,internal_standard,intensity,log_intensity,log_intensity_factor,normalized_intensity,log_normalized_intensity,log_normalized_intensity_factor,condition,metabolite_code,chromatogram_name,ionization_mode,ionization_code,retention_time,observation_number
27,1,1,10,2.302585092994046,54,1,6426849.436,455985.1852,13.030215599372266,10.72763050637822,0.07095003387597643,-2.6457793979135293,-4.948364490907576,9,X305.068276355056.3.68524852523468,1dil_rep1_10ul_2_neg,negative,2,3.68524852523468,15161
27,1,1,10,2.302585092994046,57,1,6556251.759,398952.265,12.896597052123495,10.594011959129448,0.06085066279713009,-2.7993325672968274,-5.101917660290873,9,X305.068276355056.3.68524852523468,1dil_rep1_10ul_3_neg,negative,2,3.68524852523468,15162
27,1,1,10,2.302585092994046,60,1,6817301.896,425680.45,12.96144422640181,10.658859133407764,0.062441191030393535,-2.7735301087187247,-5.076115201712771,9,X305.068276355056.3.68524852523468,1dil_rep1_10ul_4_neg,negative,2,3.68524852523468,15163
27,1,1,10,2.302585092994046,63,2,7277138.381,425909.2786,12.961981641539223,10.659396548545176,0.058527027562374455,-2.838266621824668,-5.140851714818714,9,X305.068276355056.3.68524852523468,1dil_rep2_10ul_1_neg,negative,2,3.68524852523468,15164
27,1,1,10,2.302585092994046,66,2,7686497.61,434652.8662,12.982302982756721,10.679717889762676,0.05654758360095294,-2.872672807643266,-5.175257900637312,9,X305.068276355056.3.68524852523468,1dil_rep2_10ul_2_neg,negative,2,3.68524852523468,15165
27,1,1,10,2.302585092994046,69,2,7427669.345,408334.4064,12.919841741207769,10.617256648213724,0.05497476899330122,-2.9008809445819512,-5.203466037575997,9,X305.068276355056.3.68524852523468,1dil_rep2_10ul_3_neg,negative,2,3.68524852523468,15166
27,1,1,10,2.302585092994046,72,2,8281727.335,303781.2962,12.624063301086586,10.321478208092541,0.03668091014252161,-3.3054988188558663,-5.608083911849912,9,X305.068276355056.3.68524852523468,1dil_rep2_10ul_4_neg,negative,2,3.68524852523468,15167
28,0.25,0.25,2,-0.6931471805599453,1,1,1364972.814,119105.9221,11.687768477868751,12.380915658428696,0.0872588236764692,-2.438876592050594,-1.7457294114906485,1,X376.940656348821.3.68576245767904,025dil_rep1_2ul_1_neg,negative,2,3.68576245767904,15168
28,0.25,0.25,2,-0.6931471805599453,4,1,1440507.861,84135.59242,11.340184971888425,12.03333215244837,0.05840689571912027,-2.8403213187363447,-2.1471741381763993,1,X376.940656348821.3.68576245767904,025dil_rep1_2ul_2_neg,negative,2,3.68576245767904,15169
28,0.25,0.25,2,-0.6931471805599453,7,1,1500383.285,87391.76923,11.378156383639224,12.07130356419917,0.05824629619890761,-2.843074773126021,-2.1499275925660757,1,X376.940656348821.3.68576245767904,025dil_rep1_2ul_3_neg,negative,2,3.68576245767904,15170
28,0.25,0.25,2,-0.6931471805599453,10,1,1527737.483,97899.612040000007,11.491697865691547,12.184845046251493,0.06408143619527859,-2.747600563937632,-2.0544533833776866,1,X376.940656348821.3.68576245767904,025dil_rep1_2ul_4_neg,negative,2,3.68576245767904,15171
28,0.25,0.25,2,-0.6931471805599453,13,2,1711711.956,125386.1081,11.739153120342568,12.432300300902513,0.07325187375159048,-2.6138514511856377,-1.9207042706256923,1,X376.940656348821.3.68576245767904,025dil_rep2_2ul_1_neg,negative,2,3.68576245767904,15172
28,0.25,0.25,2,-0.6931471805599453,16,2,1624152.09,124852.6852,11.73488980288553,12.428036983445475,0.07687253303968596,-2.565606643911038,-1.8724594633510927,1,X376.940656348821.3.68576245767904,025dil_rep2_2ul_2_neg,negative,2,3.68576245767904,15173
28,0.25,0.25,2,-0.6931471805599453,19,2,1695060.587,92821.69592,11.438435683690525,12.13158286425047,0.05476010511475599,-2.9047933590101156,-2.21164617845017,1,X376.940656348821.3.68576245767904,025dil_rep2_2ul_3_neg,negative,2,3.68576245767904,15174
28,0.25,0.25,2,-0.6931471805599453,22,2,1693682.578,127959.4769,11.75946890605885,12.452616086618795,0.07555103805289305,-2.5829468504121413,-1.889799669852196,1,X376.940656348821.3.68576245767904,025dil_rep2_2ul_4_neg,negative,2,3.68576245767904,15175
28,0.25,0.25,5,0.22314355131420976,2,1,2921314.956,206684.0175,12.238946420474248,12.015802869160039,0.07075033695887463,-2.6485979798005252,-2.8717415311147354,2,X376.940656348821.3.68576245767904,025dil_rep1_5ul_1_neg,negative,2,3.68576245767904,15176
28,0.25,0.25,5,0.22314355131420976,5,1,2917088.287,206800.8026,12.239511302653368,12.016367751339157,0.07089288436061654,-2.6465852121080315,-2.8697287634222413,2,X376.940656348821.3.68576245767904,025dil_rep1_5ul_2_neg,negative,2,3.68576245767904,15177
28,0.25,0.25,5,0.22314355131420976,8,1,3021793.722,222582.7355,12.313054156415054,12.089910605100846,0.07365914287249287,-2.608307004301005,-2.8314505556152145,2,X376.940656348821.3.68576245767904,025dil_rep1_5ul_3_neg,negative,2,3.68576245767904,15178
28,0.25,0.25,5,0.22314355131420976,11,1,3110617.535,228652.1846,12.339957283381255,12.116813732067044,0.0735070068972655,-2.6103745453715614,-2.833518096685771,2,X376.940656348821.3.68576245767904,025dil_rep1_5ul_4_neg,negative,2,3.68576245767904,15179
28,0.25,0.25,5,0.22314355131420976,14,2,3567501.76,195767.2423,12.184681693243423,11.961538141929212,0.05487516348134893,-2.902694428432261,-3.125837979746471,2,X376.940656348821.3.68576245767904,025dil_rep2_5ul_1_neg,negative,2,3.68576245767904,15180
28,0.25,0.25,5,0.22314355131420976,17,2,3506812.32,233795.4601,12.362201909953047,12.139058358638836,0.06666893998478939,-2.7080161019117535,-2.931159653225963,2,X376.940656348821.3.68576245767904,025dil_rep2_5ul_2_neg,negative,2,3.68576245767904,15181
28,0.25,0.25,5,0.22314355131420976,20,2,3743853.48,187064.6147,12.139209369308972,11.916065817994761,0.04996579478852896,-2.996416611889485,-3.2195601632036945,2,X376.940656348821.3.68576245767904,025dil_rep2_5ul_3_neg,negative,2,3.68576245767904,15182
28,0.25,0.25,5,0.22314355131420976,23,2,3178833.455,236413.4548,12.373337478292092,12.150193926977881,0.07437113587317522,-2.5986873711124163,-2.821830922426626,2,X376.940656348821.3.68576245767904,025dil_rep2_5ul_4_neg,negative,2,3.68576245767904,15183
28,0.25,0.25,10,0.9162907318741551,3,1,5274179.651,277780.6435,12.534587029048994,11.618296297174838,0.052668028372399485,-2.943746679785377,-3.860037411659532,3,X376.940656348821.3.68576245767904,025dil_rep1_10ul_1_neg,negative,2,3.68576245767904,15184
28,0.25,0.25,10,0.9162907318741551,6,1,6089235.007,289987.2892,12.577592370657252,11.661301638783096,0.04762294259732781,-3.04444064652453,-3.9607313783986853,3,X376.940656348821.3.68576245767904,025dil_rep1_10ul_2_neg,negative,2,3.68576245767904,15185
28,0.25,0.25,10,0.9162907318741551,9,1,5750990.878,316554.9801,12.665252218276256,11.7489614864021,0.055043554548305444,-2.8996305062594487,-3.8159212381336034,3,X376.940656348821.3.68576245767904,025dil_rep1_10ul_3_neg,negative,2,3.68576245767904,15186
28,0.25,0.25,10,0.9162907318741551,12,1,6304459.675,281721.8669,12.54867557562995,11.632384843755794,0.044686124017440085,-3.108092250220094,-4.024382982094249,3,X376.940656348821.3.68576245767904,025dil_rep1_10ul_4_neg,negative,2,3.68576245767904,15187
28,0.25,0.25,10,0.9162907318741551,15,2,6713647.289,360766.6217,12.795986550973154,11.879695819098998,0.05373630847290703,-2.9236663705080153,-3.8399571023821704,3,X376.940656348821.3.68576245767904,025dil_rep2_10ul_1_neg,negative,2,3.68576245767904,15188
28,0.25,0.25,10,0.9162907318741551,18,2,6298621.711,297949.3477,12.604678776879222,11.688388045005068,0.047303896212667784,-3.0511626145158255,-3.9674533463899806,3,X376.940656348821.3.68576245767904,025dil_rep2_10ul_2_neg,negative,2,3.68576245767904,15189
28,0.25,0.25,10,0.9162907318741551,21,2,6927339.313,310326.8924,12.645381512488491,11.729090780614335,0.044797414761773485,-3.105604847436678,-4.021895579310834,3,X376.940656348821.3.68576245767904,025dil_rep2_10ul_3_neg,negative,2,3.68576245767904,15190
28,0.25,0.25,10,0.9162907318741551,24,2,6772734.119,345233.2881,12.751975664886356,11.8356849330122,0.050973991010734375,-2.976439756523612,-3.892730488397767,3,X376.940656348821.3.68576245767904,025dil_rep2_10ul_4_neg,negative,2,3.68576245767904,15191
28,0.5,0.5,2,0,25,1,1896139.056,148003.5923,11.904991824748983,11.904991824748983,0.07805524169320205,-2.550338476130898,-2.550338476130898,4,X376.940656348821.3.68576245767904,05dil_rep1_2ul_1_neg,negative,2,3.68576245767904,15192
28,0.5,0.5,2,0,28,1,1868252.34,133748.0745,11.803713268392944,11.803713268392944,0.07158994084278786,-2.636800705907841,-2.636800705907841,4,X376.940656348821.3.68576245767904,05dil_rep1_2ul_2_neg,negative,2,3.68576245767904,15193
28,0.5,0.5,2,0,31,1,1744991.193,132739.7098,11.79614542046881,11.79614542046881,0.07606898552410059,-2.576114646145716,-2.576114646145716,4,X376.940656348821.3.68576245767904,05dil_rep1_2ul_3_neg,negative,2,3.68576245767904,15194
28,0.5,0.5,2,0,34,1,1920990.395,129068.0027,11.768094697160807,11.768094697160807,0.06718826030361282,-2.700256744577387,-2.700256744577387,4,X376.940656348821.3.68576245767904,05dil_rep1_2ul_4_neg,negative,2,3.68576245767904,15195
28,0.5,0.5,2,0,37,2,1474456.842,81647.67877,11.310168668968167,11.310168668968167,0.05537474983618408,-2.893631568258029,-2.893631568258029,4,X376.940656348821.3.68576245767904,05dil_rep2_2ul_1_neg,negative,2,3.68576245767904,15196
28,0.5,0.5,2,0,40,2,1680102.23,98945.95832,11.502329104516868,11.502329104516868,0.05889282006369339,-2.832036096201691,-2.832036096201691,4,X376.940656348821.3.68576245767904,05dil_rep2_2ul_2_neg,negative,2,3.68576245767904,15197
28,0.5,0.5,2,0,43,2,1697118.109,129098.1277,11.768328074018491,11.768328074018491,0.07606902961872762,-2.5761140664795885,-2.5761140664795885,4,X376.940656348821.3.68576245767904,05dil_rep2_2ul_3_neg,negative,2,3.68576245767904,15198
28,0.5,0.5,2,0,46,2,1748461.942,138519.4678,11.838766156464507,11.838766156464507,0.07922361046163395,-2.5354809126989593,-2.5354809126989593,4,X376.940656348821.3.68576245767904,05dil_rep2_2ul_4_neg,negative,2,3.68576245767904,15199
28,0.5,0.5,5,0.9162907318741551,26,1,4037126.654,228794.3743,12.340578950335843,11.424288218461689,0.056672577778383464,-2.870464822304106,-3.786755554178261,5,X376.940656348821.3.68576245767904,05dil_rep1_5ul_1_neg,negative,2,3.68576245767904,15200
28,0.5,0.5,5,0.9162907318741551,29,1,3611026.575,229620.2475,12.344182125515003,11.427891393640849,0.06358863407146208,-2.7553205341747247,-3.6716112660488798,5,X376.940656348821.3.68576245767904,05dil_rep1_5ul_2_neg,negative,2,3.68576245767904,15201
28,0.5,0.5,5,0.9162907318741551,32,1,3843268.619,231516.1138,12.352404756133554,11.436114024259398,0.060239378703703356,-2.8094290092272285,-3.7257197411013836,5,X376.940656348821.3.68576245767904,05dil_rep1_5ul_3_neg,negative,2,3.68576245767904,15202
28,0.5,0.5,5,0.9162907318741551,35,1,3408713.792,190107.6633,12.155345839605099,11.239055107730945,0.05577108402182919,-2.8864997514048802,-3.8027904832790353,5,X376.940656348821.3.68576245767904,05dil_rep1_5ul_4_neg,negative,2,3.68576245767904,15203
28,0.5,0.5,5,0.9162907318741551,38,2,3351400.652,225889.4804,12.327801133864048,11.411510401989892,0.06740151472644638,-2.6970877876302572,-3.613378519504412,5,X376.940656348821.3.68576245767904,05dil_rep2_5ul_1_neg,negative,2,3.68576245767904,15204
28,0.5,0.5,5,0.9162907318741551,41,2,3681469.443,238302.109,12.381294513236508,11.465003781362354,0.06473016079302549,-2.737528022370558,-3.653818754244713,5,X376.940656348821.3.68576245767904,05dil_rep2_5ul_2_neg,negative,2,3.68576245767904,15205
28,0.5,0.5,5,0.9162907318741551,44,2,3820616.745,232310.357,12.355829502353531,11.439538770479375,0.06080441261323111,-2.8000929167680058,-3.7163836486421604,5,X376.940656348821.3.68576245767904,05dil_rep2_5ul_3_neg,negative,2,3.68576245767904,15206
28,0.5,0.5,5,0.9162907318741551,47,2,3330791.459,230108.3015,12.346305353164933,11.430014621290779,0.06908517219780706,-2.6724151559267506,-3.5887058878009057,5,X376.940656348821.3.68576245767904,05dil_rep2_5ul_4_neg,negative,2,3.68576245767904,15207
28,0.5,0.5,10,1.6094379124341003,27,1,6739512.23,310290.0768,12.645262870550322,11.035824958116221,0.04604043530313468,-3.0782352402831723,-4.687673152717273,6,X376.940656348821.3.68576245767904,05dil_rep1_10ul_1_neg,negative,2,3.68576245767904,15208
28,0.5,0.5,10,1.6094379124341003,30,1,7332769.164,321327.7289,12.680216843589902,11.0707789311558,0.04382078880616458,-3.1276469439233288,-4.73708485635743,6,X376.940656348821.3.68576245767904,05dil_rep1_10ul_2_neg,negative,2,3.68576245767904,15209
28,0.5,0.5,10,1.6094379124341003,33,1,7328628.999,307552.9798,12.636402643420663,11.026964730986561,0.041965963871546226,-3.1708963732482025,-4.780334285682303,6,X376.940656348821.3.68576245767904,05dil_rep1_10ul_3_neg,negative,2,3.68576245767904,15210
28,0.5,0.5,10,1.6094379124341003,36,1,6375300.272,257089.39,12.457179124413324,10.847741211979224,0.04032584804344413,-3.210762624976395,-4.8202005374104955,6,X376.940656348821.3.68576245767904,05dil_rep1_10ul_4_neg,negative,2,3.68576245767904,15211
28,0.5,0.5,10,1.6094379124341003,39,2,5914784.189,245444.9754,12.41082806830498,10.80139015587088,0.0414968606726963,-3.182137501047874,-4.791575413481974,6,X376.940656348821.3.68576245767904,05dil_rep2_10ul_1_neg,negative,2,3.68576245767904,15212
28,0.5,0.5,10,1.6094379124341003,42,2,5931730.861,252187.1688,12.437926824136992,10.828488911702893,0.042514937833421036,-3.1578997863724045,-4.7673376988065055,6,X376.940656348821.3.68576245767904,05dil_rep2_10ul_2_neg,negative,2,3.68576245767904,15213
28,0.5,0.5,10,1.6094379124341003,45,2,6236588.631,253148.9839,12.441733463564205,10.832295551130104,0.04059093823210992,-3.204210433539891,-4.813648345973991,6,X376.940656348821.3.68576245767904,05dil_rep2_10ul_3_neg,negative,2,3.68576245767904,15214
28,0.5,0.5,10,1.6094379124341003,48,2,6512719.89,290908.152,12.580762867466376,10.971324955032276,0.04466768983058475,-3.1085048613068063,-4.717942773740907,6,X376.940656348821.3.68576245767904,05dil_rep2_10ul_4_neg,negative,2,3.68576245767904,15215
28,1,1,2,0.6931471805599453,49,1,1429419.479,138200.142,11.836458217811561,11.143311037251616,0.09668270513333335,-2.336320743259713,-3.0294679238196585,7,X376.940656348821.3.68576245767904,1dil_rep1_2ul_1_neg,negative,2,3.68576245767904,15216
28,1,1,2,0.6931471805599453,52,1,1837602.537,146006.6511,11.891407455132306,11.19826027457236,0.07945496817737577,-2.5325648558289036,-3.225712036388849,7,X376.940656348821.3.68576245767904,1dil_rep1_2ul_2_neg,negative,2,3.68576245767904,15217
28,1,1,2,0.6931471805599453,55,1,1877241.711,136782.8072,11.826149597909827,11.133002417349882,0.07286371616318726,-2.6191644845411566,-3.312311665101102,7,X376.940656348821.3.68576245767904,1dil_rep1_2ul_3_neg,negative,2,3.68576245767904,15218
28,1,1,2,0.6931471805599453,58,1,1837866.84,130437.2938,11.778647882984574,11.085500702424628,0.07097211340947857,-2.645468247975305,-3.3386154285352503,7,X376.940656348821.3.68576245767904,1dil_rep1_2ul_4_neg,negative,2,3.68576245767904,15219
28,1,1,2,0.6931471805599453,61,2,2025977.623,149404.0079,11.914409377960919,11.221262197400973,0.07374415502120282,-2.60715354085276,-3.3003007214127056,7,X376.940656348821.3.68576245767904,1dil_rep2_2ul_1_neg,negative,2,3.68576245767904,15220
28,1,1,2,0.6931471805599453,64,2,2159970.105,169748.8378,12.042075198858477,11.348928018298531,0.07858851259425186,-2.5435297404283155,-3.236676920988261,7,X376.940656348821.3.68576245767904,1dil_rep2_2ul_2_neg,negative,2,3.68576245767904,15221
28,1,1,2,0.6931471805599453,67,2,1875224.153,149875.3506,11.917559231609815,11.22441205104987,0.07992396554845356,-2.5266795268981754,-3.219826707458121,7,X376.940656348821.3.68576245767904,1dil_rep2_2ul_3_neg,negative,2,3.68576245767904,15222
28,1,1,2,0.6931471805599453,70,2,1850867.465,119229.9632,11.688809371152978,10.995662190593032,0.06441842295823164,-2.7423556160022784,-3.435502796562224,7,X376.940656348821.3.68576245767904,1dil_rep2_2ul_4_neg,negative,2,3.68576245767904,15223
28,1,1,5,1.6094379124341003,50,1,3239957.05,172014.9541,12.055336694458175,10.445898782024075,0.053091739009318045,-2.9357339370496334,-4.545171849483734,8,X376.940656348821.3.68576245767904,1dil_rep1_5ul_1_neg,negative,2,3.68576245767904,15224
28,1,1,5,1.6094379124341003,53,1,4278116.74,226143.4154,12.328924658408706,10.719486745974605,0.05286050595243925,-2.9400987982960074,-4.5495367107301075,8,X376.940656348821.3.68576245767904,1dil_rep1_5ul_2_neg,negative,2,3.68576245767904,15225
28,1,1,5,1.6094379124341003,56,1,3948743.324,237663.0955,12.378609384668728,10.769171472234628,0.060187020527647746,-2.8102985557666726,-4.419736468200773,8,X376.940656348821.3.68576245767904,1dil_rep1_5ul_3_neg,negative,2,3.68576245767904,15226
28,1,1,5,1.6094379124341003,59,1,4190221.84,221594.1627,12.30860289190182,10.69916497946772,0.05288363508219412,-2.939661343702355,-4.549099256136455,8,X376.940656348821.3.68576245767904,1dil_rep1_5ul_4_neg,negative,2,3.68576245767904,15227
28,1,1,5,1.6094379124341003,62,2,4397726.482,233712.8003,12.361848291384723,10.752410378950621,0.053144005489334574,-2.9347499653274935,-4.544187877761594,8,X376.940656348821.3.68576245767904,1dil_rep2_5ul_1_neg,negative,2,3.68576245767904,15228
28,1,1,5,1.6094379124341003,65,2,4664726.623,227643.1094,12.335534371910367,10.726096459476265,0.048800954010376096,-3.02000541692117,-4.62944332935527,8,X376.940656348821.3.68576245767904,1dil_rep2_5ul_2_neg,negative,2,3.68576245767904,15229
28,1,1,5,1.6094379124341003,68,2,3898823.224,238490.4884,12.382084707592837,10.772646795158735,0.06116986452012578,-2.794100620539242,-4.403538532973342,8,X376.940656348821.3.68576245767904,1dil_rep2_5ul_3_neg,negative,2,3.68576245767904,15230
28,1,1,5,1.6094379124341003,71,2,4036335.422,234172.2089,12.363812059142203,10.754374146708104,0.058016042874843125,-2.847035705392403,-4.456473617826504,8,X376.940656348821.3.68576245767904,1dil_rep2_5ul_4_neg,negative,2,3.68576245767904,15231
28,1,1,10,2.302585092994046,51,1,6525879.18,234218.0249,12.364007690890434,10.061422597896389,0.035890646829290516,-3.3272785514358327,-5.629863644429879,9,X376.940656348821.3.68576245767904,1dil_rep1_10ul_1_neg,negative,2,3.68576245767904,15232
28,1,1,10,2.302585092994046,54,1,6426849.436,236234.7784,12.372581413227374,10.069996320233328,0.036757478256255825,-3.3034135840584216,-5.605998677052467,9,X376.940656348821.3.68576245767904,1dil_rep1_10ul_2_neg,negative,2,3.68576245767904,15233
28,1,1,10,2.302585092994046,57,1,6556251.759,233977.4414,12.362979985419143,10.060394892425098,0.03568768406106597,-3.3329496340011775,-5.635534726995223,9,X376.940656348821.3.68576245767904,1dil_rep1_10ul_3_neg,negative,2,3.68576245767904,15234
28,1,1,10,2.302585092994046,60,1,6817301.896,193028.737,12.170594353176115,9.868009260182069,0.02831453556622718,-3.56437998194442,-5.866965074938466,9,X376.940656348821.3.68576245767904,1dil_rep1_10ul_4_neg,negative,2,3.68576245767904,15235
28,1,1,10,2.302585092994046,63,2,7277138.381,253156.0858,12.441761517401408,10.139176424407363,0.034787862006440524,-3.358486745962482,-5.661071838956528,9,X376.940656348821.3.68576245767904,1dil_rep2_10ul_1_neg,negative,2,3.68576245767904,15236
28,1,1,10,2.302585092994046,66,2,7686497.61,207233.709,12.24160246435911,9.939017371365063,0.0269607459098657,-3.613373326040878,-5.915958419034924,9,X376.940656348821.3.68576245767904,1dil_rep2_10ul_2_neg,negative,2,3.68576245767904,15237
